issue_id,rule_id,record_id,finding_id,finding_summary,row_index,issue_type,issue_category,status,risk_level,determinism_type,review_state,detected_at,column,field_names,detected_value,expected_value,evidence_expected,checked_column,value,observed_value,anomaly_score,lower_bound,upper_bound,reason,method,message,why_it_matters,possible_vat_review_impact,recommended_manual_check,trigger_reason,trigger_rule,fields_to_check,suggested_action,review_note,date,description,net_amount,vat_amount,category
ISSUE-VR008-ROW-2409,VR008,ROW-2409,ISSUE-VR008-ROW-2409,row 2409: repeated row detected,2409,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2409.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2410,VR008,ROW-2410,ISSUE-VR008-ROW-2410,row 2410: repeated row detected,2410,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2410.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2411,VR008,ROW-2411,ISSUE-VR008-ROW-2411,row 2411: repeated row detected,2411,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2411.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2412,VR008,ROW-2412,ISSUE-VR008-ROW-2412,row 2412: repeated row detected,2412,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2412.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2413,VR008,ROW-2413,ISSUE-VR008-ROW-2413,row 2413: repeated row detected,2413,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2413.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2414,VR008,ROW-2414,ISSUE-VR008-ROW-2414,row 2414: repeated row detected,2414,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2414.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2415,VR008,ROW-2415,ISSUE-VR008-ROW-2415,row 2415: repeated row detected,2415,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2415.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2416,VR008,ROW-2416,ISSUE-VR008-ROW-2416,row 2416: repeated row detected,2416,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2416.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2417,VR008,ROW-2417,ISSUE-VR008-ROW-2417,row 2417: repeated row detected,2417,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2417.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2418,VR008,ROW-2418,ISSUE-VR008-ROW-2418,row 2418: repeated row detected,2418,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2418.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2419,VR008,ROW-2419,ISSUE-VR008-ROW-2419,row 2419: repeated row detected,2419,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2419.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,18/03/2025,Customer Operations Traffic Management,39254.52,0.0,TA Cost AUC - Programme
ISSUE-VR008-ROW-2436,VR008,ROW-2436,ISSUE-VR008-ROW-2436,row 2436: repeated row detected,2436,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2436.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.06,0.0,Car Tax & Insurance
ISSUE-VR008-ROW-2437,VR008,ROW-2437,ISSUE-VR008-ROW-2437,row 2437: repeated row detected,2437,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2437.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.06,0.0,Car Tax & Insurance
ISSUE-VR008-ROW-2438,VR008,ROW-2438,ISSUE-VR008-ROW-2438,row 2438: repeated row detected,2438,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2438.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.06,0.0,Car Tax & Insurance
ISSUE-VR008-ROW-2439,VR008,ROW-2439,ISSUE-VR008-ROW-2439,row 2439: repeated row detected,2439,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2439.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.06,0.0,Car Tax & Insurance
ISSUE-VR008-ROW-2440,VR008,ROW-2440,ISSUE-VR008-ROW-2440,row 2440: repeated row detected,2440,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2440.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.04,0.0,Vehicles Cap Cost
ISSUE-VR008-ROW-2441,VR008,ROW-2441,ISSUE-VR008-ROW-2441,row 2441: repeated row detected,2441,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2441.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.04,0.0,Vehicles Cap Cost
ISSUE-VR008-ROW-2442,VR008,ROW-2442,ISSUE-VR008-ROW-2442,row 2442: repeated row detected,2442,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2442.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.04,0.0,Vehicles Cap Cost
ISSUE-VR008-ROW-2443,VR008,ROW-2443,ISSUE-VR008-ROW-2443,row 2443: repeated row detected,2443,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 2443.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,11/03/2025,#,38830.04,0.0,Vehicles Cap Cost
ISSUE-VR008-ROW-3112,VR008,ROW-3112,ISSUE-VR008-ROW-3112,row 3112: repeated row detected,3112,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 3112.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,27/03/2025,Renewals of Technology,25200.0,0.0,TA Cost AUC – Non SRN
ISSUE-VR008-ROW-3113,VR008,ROW-3113,ISSUE-VR008-ROW-3113,row 3113: repeated row detected,3113,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:18Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 3113.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,27/03/2025,Renewals of Technology,25200.0,0.0,TA Cost AUC – Non SRN
ISSUE-VR015-ROW-0-NET_AMOUNT,VR015,ROW-0,ISSUE-VR015-ROW-0-NET_AMOUNT,row 0: unusual net_amount value,0,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,480000000.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 479557671.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,480000000.0,480000000.0,479557671.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 480,000,000.00 sits outside the usual range for this file in row 0.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,31/03/2025,Grant in Aid NH for April 2025,480000000.0,0.0,Grt Aid to NDPBs
ISSUE-VR015-ROW-1-NET_AMOUNT,VR015,ROW-1,ISSUE-VR015-ROW-1-NET_AMOUNT,row 1: unusual net_amount value,1,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,219155304.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 218712975.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,219155304.0,219155304.0,218712975.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 219,155,304.00 sits outside the usual range for this file in row 1.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,04/03/2025,SR 900123074,219155304.0,0.0,Grt Aid to NDPBs
ISSUE-VR015-ROW-2-NET_AMOUNT,VR015,ROW-2,ISSUE-VR015-ROW-2-NET_AMOUNT,row 2: unusual net_amount value,2,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,203955155.33,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 203512826.91750002}","Invoice, receipt, or supporting transaction evidence",net_amount,203955155.33,203955155.33,203512826.91750002,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 203,955,155.33 sits outside the usual range for this file in row 2.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,11/03/2025,MWCC BBV IPT Stage 2,203955155.33,0.0,AUC - Phase 1
ISSUE-VR015-ROW-3-NET_AMOUNT,VR015,ROW-3,ISSUE-VR015-ROW-3-NET_AMOUNT,row 3: unusual net_amount value,3,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,183756380.4,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 183314051.9875}","Invoice, receipt, or supporting transaction evidence",net_amount,183756380.4,183756380.4,183314051.9875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 183,756,380.40 sits outside the usual range for this file in row 3.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,11/03/2025,MWCC Stage 2 - EKFB IPT,183756380.4,0.0,AUC - Phase 1
ISSUE-VR015-ROW-4-NET_AMOUNT,VR015,ROW-4,ISSUE-VR015-ROW-4-NET_AMOUNT,row 4: unusual net_amount value,4,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,138761977.1,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 138319648.6875}","Invoice, receipt, or supporting transaction evidence",net_amount,138761977.1,138761977.1,138319648.6875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 138,761,977.10 sits outside the usual range for this file in row 4.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 GTR_NRC_PCPOpex_(ICP) - PAYMENT ON ACCOUN,138761977.1,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-5-NET_AMOUNT,VR015,ROW-5,ISSUE-VR015-ROW-5-NET_AMOUNT,row 5: unusual net_amount value,5,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,136300000.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 135857671.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,136300000.0,136300000.0,135857671.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 136,300,000.00 sits outside the usual range for this file in row 5.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,04/03/2025,SR 900123074,136300000.0,0.0,Cap Grt NDPBs & CG
ISSUE-VR015-ROW-6-NET_AMOUNT,VR015,ROW-6,ISSUE-VR015-ROW-6-NET_AMOUNT,row 6: unusual net_amount value,6,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,117093241.7,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 116650913.28750001}","Invoice, receipt, or supporting transaction evidence",net_amount,117093241.7,117093241.7,116650913.28750001,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 117,093,241.70 sits outside the usual range for this file in row 6.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 GWR_NRC_ICP_OPEX_P2601 - ON ACCOUNT - FIR,117093241.7,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-7-NET_AMOUNT,VR015,ROW-7,ISSUE-VR015-ROW-7-NET_AMOUNT,row 7: unusual net_amount value,7,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,104109717.99,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 103667389.5775}","Invoice, receipt, or supporting transaction evidence",net_amount,104109717.99,104109717.99,103667389.5775,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 104,109,717.99 sits outside the usual range for this file in row 7.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,07/03/2025,MWCC S12 - Stage 2 GBP Purchase Order,104109717.99,0.0,AUC - Phase 1
