issue_id,rule_id,record_id,finding_id,finding_summary,row_index,issue_type,issue_category,status,risk_level,determinism_type,review_state,detected_at,column,field_names,detected_value,expected_value,evidence_expected,checked_column,value,observed_value,anomaly_score,lower_bound,upper_bound,reason,method,message,why_it_matters,possible_vat_review_impact,recommended_manual_check,trigger_reason,trigger_rule,fields_to_check,suggested_action,review_note,date,description,net_amount,vat_amount,category
ISSUE-VR016-ROW-518-NET_AMOUNT,VR016,ROW-518,ISSUE-VR016-ROW-518-NET_AMOUNT,row 518: negative or unusually low net amount,518,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-30705.25,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-30705.25,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 518 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,15/01/2026,Government departments services,-30705.25,0.0,Govt dept services
ISSUE-VR016-ROW-531-NET_AMOUNT,VR016,ROW-531,ISSUE-VR016-ROW-531-NET_AMOUNT,row 531: negative or unusually low net amount,531,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-135518.72,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-135518.72,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 531 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,15/01/2026,Project - Contract Mandays (HMRC controlled),-135518.72,0.0,PROJECT Mandays HMRC
ISSUE-VR016-ROW-606-NET_AMOUNT,VR016,ROW-606,ISSUE-VR016-ROW-606-NET_AMOUNT,row 606: negative or unusually low net amount,606,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-71040.54,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-71040.54,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 606 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,16/01/2026,Virtual Hosting and Infrastructure,-71040.54,0.0,Virtual Hosting
ISSUE-VR016-ROW-607-NET_AMOUNT,VR016,ROW-607,ISSUE-VR016-ROW-607-NET_AMOUNT,row 607: negative or unusually low net amount,607,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-70684.78,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-70684.78,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 607 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,16/01/2026,Virtual Hosting and Infrastructure,-70684.78,0.0,Virtual Hosting
ISSUE-VR016-ROW-666-NET_AMOUNT,VR016,ROW-666,ISSUE-VR016-ROW-666-NET_AMOUNT,row 666: negative or unusually low net amount,666,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-39133.16,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-39133.16,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 666 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,19/01/2026,Software Licence Support - off the shelf,-39133.16,0.0,SW Lic Sup Off shlf
ISSUE-VR016-ROW-756-NET_AMOUNT,VR016,ROW-756,ISSUE-VR016-ROW-756-NET_AMOUNT,row 756: negative or unusually low net amount,756,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-70.8,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-70.8,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 756 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,22/01/2026,Software Licence Support - off the shelf,-70.8,0.0,SW Lic Sup Off shlf
ISSUE-VR016-ROW-910-NET_AMOUNT,VR016,ROW-910,ISSUE-VR016-ROW-910-NET_AMOUNT,row 910: negative or unusually low net amount,910,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-54668.5,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-54668.5,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 910 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-54668.5,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-911-NET_AMOUNT,VR016,ROW-911,ISSUE-VR016-ROW-911-NET_AMOUNT,row 911: negative or unusually low net amount,911,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-37136.69,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-37136.69,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 911 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-37136.69,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-912-NET_AMOUNT,VR016,ROW-912,ISSUE-VR016-ROW-912-NET_AMOUNT,row 912: negative or unusually low net amount,912,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-26409.83,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-26409.83,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 912 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-26409.83,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-913-NET_AMOUNT,VR016,ROW-913,ISSUE-VR016-ROW-913-NET_AMOUNT,row 913: negative or unusually low net amount,913,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-30729.36,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-30729.36,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 913 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-30729.36,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-914-NET_AMOUNT,VR016,ROW-914,ISSUE-VR016-ROW-914-NET_AMOUNT,row 914: negative or unusually low net amount,914,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-41938.15,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-41938.15,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 914 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-41938.15,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-922-NET_AMOUNT,VR016,ROW-922,ISSUE-VR016-ROW-922-NET_AMOUNT,row 922: negative or unusually low net amount,922,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-28678.9,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-28678.9,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 922 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-28678.9,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-924-NET_AMOUNT,VR016,ROW-924,ISSUE-VR016-ROW-924-NET_AMOUNT,row 924: negative or unusually low net amount,924,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-43120.07,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-43120.07,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 924 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-43120.07,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-925-NET_AMOUNT,VR016,ROW-925,ISSUE-VR016-ROW-925-NET_AMOUNT,row 925: negative or unusually low net amount,925,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-28041.22,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-28041.22,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 925 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-28041.22,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-926-NET_AMOUNT,VR016,ROW-926,ISSUE-VR016-ROW-926-NET_AMOUNT,row 926: negative or unusually low net amount,926,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-39255.5,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-39255.5,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 926 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Non-IT Contingent Labour,-39255.5,0.0,Non-IT Contingent Labour
ISSUE-VR016-ROW-932-NET_AMOUNT,VR016,ROW-932,ISSUE-VR016-ROW-932-NET_AMOUNT,row 932: negative or unusually low net amount,932,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-75097.69,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-75097.69,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 932 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Monthly electricity for HMRC buildings across UK,-75097.69,0.0,Utility Payments - electricity
ISSUE-VR016-ROW-933-NET_AMOUNT,VR016,ROW-933,ISSUE-VR016-ROW-933-NET_AMOUNT,row 933: negative or unusually low net amount,933,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-79022.12,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-79022.12,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 933 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Monthly electricity for HMRC buildings across UK,-79022.12,0.0,Utility Payments - electricity
ISSUE-VR016-ROW-934-NET_AMOUNT,VR016,ROW-934,ISSUE-VR016-ROW-934-NET_AMOUNT,row 934: negative or unusually low net amount,934,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-37185.34,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-37185.34,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 934 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Monthly electricity for HMRC buildings across UK,-37185.34,0.0,Utility Payments - electricity
ISSUE-VR016-ROW-935-NET_AMOUNT,VR016,ROW-935,ISSUE-VR016-ROW-935-NET_AMOUNT,row 935: negative or unusually low net amount,935,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-35978.52,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-35978.52,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 935 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,27/01/2026,Monthly electricity for HMRC buildings across UK,-35978.52,0.0,Utility Payments - electricity
ISSUE-VR015-ROW-426-NET_AMOUNT,VR015,ROW-426,ISSUE-VR015-ROW-426-NET_AMOUNT,row 426: unusual net_amount value,426,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,22680664.0,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 22389899.61125}","Invoice, receipt, or supporting transaction evidence",net_amount,22680664.0,22680664.0,22389899.61125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 22,680,664.00 sits outside the usual range for this file in row 426.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,13/01/2026,IT Software Licenses and Support,22680664.0,0.0,IT Software Licenses and Support
ISSUE-VR015-ROW-534-NET_AMOUNT,VR015,ROW-534,ISSUE-VR015-ROW-534-NET_AMOUNT,row 534: unusual net_amount value,534,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,10786710.6,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 10495946.21125}","Invoice, receipt, or supporting transaction evidence",net_amount,10786710.6,10786710.6,10495946.21125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 10,786,710.60 sits outside the usual range for this file in row 534.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,15/01/2026,Project - Contract Mandays (supplier controlled),10786710.6,0.0,PROJECT Mandays Supp
ISSUE-VR015-ROW-793-NET_AMOUNT,VR015,ROW-793,ISSUE-VR015-ROW-793-NET_AMOUNT,row 793: unusual net_amount value,793,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,4399993.22,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 4109228.83125}","Invoice, receipt, or supporting transaction evidence",net_amount,4399993.22,4399993.22,4109228.83125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 4,399,993.22 sits outside the usual range for this file in row 793.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,23/01/2026,National postal delivery services (Exempt VAT),4399993.22,0.0,National postal EVAT
ISSUE-VR015-ROW-102-NET_AMOUNT,VR015,ROW-102,ISSUE-VR015-ROW-102-NET_AMOUNT,row 102: unusual net_amount value,102,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,3857947.69,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 3567183.30125}","Invoice, receipt, or supporting transaction evidence",net_amount,3857947.69,3857947.69,3567183.30125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 3,857,947.69 sits outside the usual range for this file in row 102.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,07/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,3857947.69,0.0,Soft Licen Off shelf
ISSUE-VR015-ROW-391-NET_AMOUNT,VR015,ROW-391,ISSUE-VR015-ROW-391-NET_AMOUNT,row 391: unusual net_amount value,391,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,3450000.0,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 3159235.61125}","Invoice, receipt, or supporting transaction evidence",net_amount,3450000.0,3450000.0,3159235.61125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 3,450,000.00 sits outside the usual range for this file in row 391.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,12/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,3450000.0,0.0,Soft Licen Off shelf
ISSUE-VR015-ROW-599-NET_AMOUNT,VR015,ROW-599,ISSUE-VR015-ROW-599-NET_AMOUNT,row 599: unusual net_amount value,599,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,3322114.8,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 3031350.41125}","Invoice, receipt, or supporting transaction evidence",net_amount,3322114.8,3322114.8,3031350.41125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 3,322,114.80 sits outside the usual range for this file in row 599.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,16/01/2026,Software Licence Support - off the shelf,3322114.8,0.0,SW Lic Sup Off shlf
